Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1143,ORD_01143,2024-10-20,2024-10-22,Standard,CUST_0201,Customer 3574,Home Office,United States,New York,FL,25331,West,PROD_OFF_1808,Office Supplies,File Folder,File Folder - Model 115,1344.02,5,0.05,202.05
1144,ORD_01144,2023-01-15,2023-01-20,Same Day,CUST_0090,Customer 1034,Consumer,United States,Philadelphia,CA,60624,Central,PROD_FUR_7216,Furniture,Cabinet,Cabinet - Model 224,32.2,1,0.0,8.13
1145,ORD_01145,2022-01-23,2022-02-02,First Class,CUST_0043,Customer 5841,Consumer,United States,Philadelphia,IL,21147,Central,PROD_TEC_2011,Technology,Tablet,Tablet - Model 703,809.81,2,0.1,306.57
1146,ORD_01146,2024-11-11,2024-11-13,Standard,CUST_0403,Customer 8906,Corporate,United States,New York,OH,10478,West,PROD_TEC_6068,Technology,Tablet,Tablet - Model 303,1390.44,4,0.2,271.02
1147,ORD_01147,2022-02-04,2022-02-13,Standard,CUST_0428,Customer 7623,Consumer,United States,Houston,NY,66734,South,PROD_FUR_7212,Furniture,Bookcase,Bookcase - Model 784,1507.34,4,0.1,159.57
1148,ORD_01148,2024-03-09,2024-03-17,Standard,CUST_0138,Customer 2507,Consumer,United States,Houston,NY,80995,Central,PROD_FUR_2417,Furniture,Bookcase,Bookcase - Model 431,337.25,1,0.05,133.56
1149,ORD_01149,2022-07-25,2022-08-02,First Class,CUST_0315,Customer 5405,Home Office,United States,Chicago,GA,82608,East,PROD_OFF_1246,Office Supplies,File Folder,File Folder - Model 244,1108.0,3,0.05,253.7
1150,ORD_01150,2024-02-13,2024-02-23,Standard,CUST_0372,Customer 7639,Consumer,United States,Houston,OH,79355,Central,PROD_TEC_4835,Technology,Printer,Printer - Model 798,889.56,5,0.2,227.74
1151,ORD_01151,2024-09-20,2024-09-23,First Class,CUST_0187,Customer 1501,Corporate,United States,Los Angeles,NC,12919,Central,PROD_TEC_8430,Technology,Tablet,Tablet - Model 189,245.63,1,0.15,26.29
1152,ORD_01152,2022-09-29,2022-10-07,Second Class,CUST_0452,Customer 6873,Corporate,United States,Los Angeles,MI,19547,West,PROD_FUR_5959,Furniture,Chair,Chair - Model 902,281.12,1,0.0,92.29
1153,ORD_01153,2024-08-02,2024-08-09,Same Day,CUST_0172,Customer 9363,Corporate,United States,Phoenix,CA,34232,Central,PROD_FUR_5764,Furniture,Cabinet,Cabinet - Model 902,321.83,1,0.05,79.33
1154,ORD_01154,2022-06-02,2022-06-05,Second Class,CUST_0278,Customer 3370,Corporate,United States,Phoenix,CA,87022,Central,PROD_TEC_5362,Technology,Phone,Phone - Model 176,143.57,2,0.2,54.97
1155,ORD_01155,2024-07-09,2024-07-11,First Class,CUST_0416,Customer 5330,Home Office,United States,New York,IL,85756,South,PROD_TEC_6678,Technology,Laptop,Laptop - Model 244,578.09,3,0.0,113.12
1156,ORD_01156,2022-09-16,2022-09-23,Standard,CUST_0255,Customer 1000,Home Office,United States,Houston,NC,32502,East,PROD_OFF_2038,Office Supplies,Pen,Pen - Model 316,423.3,4,0.1,94.4
1157,ORD_01157,2022-10-06,2022-10-12,First Class,CUST_0434,Customer 8700,Consumer,United States,Los Angeles,MI,44316,West,PROD_OFF_6375,Office Supplies,File Folder,File Folder - Model 834,37.43,3,0.0,9.2
1158,ORD_01158,2024-07-15,2024-07-20,Standard,CUST_0047,Customer 3232,Corporate,United States,New York,CA,25226,Central,PROD_OFF_1102,Office Supplies,Binder,Binder - Model 688,152.27,4,0.1,58.3
1159,ORD_01159,2024-02-01,2024-02-03,First Class,CUST_0313,Customer 3916,Corporate,United States,Houston,CA,16978,East,PROD_FUR_8002,Furniture,Desk,Desk - Model 940,376.29,1,0.0,121.6
1160,ORD_01160,2022-10-06,2022-10-11,Standard,CUST_0023,Customer 1537,Corporate,United States,Phoenix,CA,85235,Central,PROD_OFF_1240,Office Supplies,Binder,Binder - Model 904,431.03,1,0.1,160.26
1161,ORD_01161,2023-10-02,2023-10-12,Same Day,CUST_0365,Customer 6361,Home Office,United States,Chicago,PA,27236,West,PROD_OFF_9550,Office Supplies,Notebook,Notebook - Model 709,679.9,4,0.2,184.88
1162,ORD_01162,2023-06-11,2023-06-17,Standard,CUST_0490,Customer 8736,Consumer,United States,Los Angeles,OH,19269,East,PROD_OFF_9432,Office Supplies,Label,Label - Model 136,928.96,2,0.05,317.18
1163,ORD_01163,2023-06-13,2023-06-20,Second Class,CUST_0024,Customer 3518,Corporate,United States,Houston,MI,43558,Central,PROD_TEC_4001,Technology,Scanner,Scanner - Model 636,215.51,1,0.1,35.34
1164,ORD_01164,2023-05-11,2023-05-18,First Class,CUST_0447,Customer 3480,Corporate,United States,Philadelphia,MI,42947,East,PROD_FUR_9940,Furniture,Bookcase,Bookcase - Model 406,98.84,4,0.15,23.16
1165,ORD_01165,2024-10-27,2024-11-01,Second Class,CUST_0281,Customer 5974,Consumer,United States,New York,IL,68394,West,PROD_FUR_5881,Furniture,Sofa,Sofa - Model 935,1466.73,4,0.2,167.54
1166,ORD_01166,2024-06-28,2024-07-04,First Class,CUST_0361,Customer 1821,Corporate,United States,Philadelphia,IL,11275,Central,PROD_OFF_6774,Office Supplies,Binder,Binder - Model 708,160.2,1,0.15,23.68
1167,ORD_01167,2022-03-11,2022-03-21,First Class,CUST_0480,Customer 6460,Corporate,United States,New York,CA,20922,East,PROD_FUR_6070,Furniture,Sofa,Sofa - Model 202,269.1,1,0.2,35.12
1168,ORD_01168,2024-08-05,2024-08-15,First Class,CUST_0482,Customer 7355,Consumer,United States,Los Angeles,NC,93079,East,PROD_TEC_5832,Technology,Tablet,Tablet - Model 124,1376.68,4,0.0,421.29
1169,ORD_01169,2024-04-11,2024-04-18,Second Class,CUST_0471,Customer 4830,Corporate,United States,Phoenix,PA,56837,East,PROD_OFF_1010,Office Supplies,Notebook,Notebook - Model 992,319.92,1,0.05,74.01
1170,ORD_01170,2022-05-02,2022-05-04,Second Class,CUST_0081,Customer 7843,Home Office,United States,Philadelphia,NY,99965,East,PROD_FUR_6525,Furniture,Chair,Chair - Model 802,822.29,2,0.05,305.85
1171,ORD_01171,2023-06-16,2023-06-25,Standard,CUST_0325,Customer 6567,Consumer,United States,Chicago,GA,87317,South,PROD_TEC_2636,Technology,Phone,Phone - Model 790,1349.19,4,0.05,322.6
1172,ORD_01172,2024-01-20,2024-01-22,Standard,CUST_0468,Customer 4778,Home Office,United States,Los Angeles,CA,85887,East,PROD_TEC_5716,Technology,Phone,Phone - Model 221,521.79,5,0.1,173.16
1173,ORD_01173,2022-01-07,2022-01-13,Standard,CUST_0179,Customer 3065,Consumer,United States,Los Angeles,FL,95713,Central,PROD_TEC_5656,Technology,Printer,Printer - Model 444,40.76,1,0.1,11.74
1174,ORD_01174,2022-12-23,2023-01-02,Same Day,CUST_0184,Customer 6670,Consumer,United States,Phoenix,IL,85708,South,PROD_TEC_6920,Technology,Laptop,Laptop - Model 113,178.5,4,0.0,39.67
1175,ORD_01175,2022-02-09,2022-02-17,Second Class,CUST_0293,Customer 8020,Home Office,United States,Philadelphia,NY,99157,East,PROD_OFF_8196,Office Supplies,Stapler,Stapler - Model 228,527.27,4,0.05,210.3
1176,ORD_01176,2023-03-23,2023-03-28,First Class,CUST_0292,Customer 5734,Corporate,United States,Chicago,NC,53003,South,PROD_TEC_1045,Technology,Laptop,Laptop - Model 108,851.63,4,0.15,279.02
1177,ORD_01177,2023-03-23,2023-03-27,Standard,CUST_0325,Customer 6700,Consumer,United States,Houston,CA,80416,Central,PROD_TEC_6129,Technology,Phone,Phone - Model 360,187.94,3,0.15,29.15
1178,ORD_01178,2023-01-12,2023-01-14,Standard,CUST_0322,Customer 4060,Home Office,United States,Phoenix,NC,15221,West,PROD_TEC_6041,Technology,Desktop,Desktop - Model 758,1288.34,3,0.0,134.72
1179,ORD_01179,2024-05-13,2024-05-15,Same Day,CUST_0183,Customer 5002,Consumer,United States,Houston,MI,38828,Central,PROD_OFF_4980,Office Supplies,Binder,Binder - Model 913,84.22,1,0.0,10.66
1180,ORD_01180,2022-10-06,2022-10-08,Second Class,CUST_0145,Customer 6480,Corporate,United States,Los Angeles,IL,61805,Central,PROD_FUR_4048,Furniture,Table,Table - Model 147,75.03,1,0.2,24.86
1181,ORD_01181,2023-04-18,2023-04-23,Standard,CUST_0215,Customer 3935,Consumer,United States,Philadelphia,TX,88097,Central,PROD_FUR_9530,Furniture,Bookcase,Bookcase - Model 229,81.76,2,0.15,32.29
1182,ORD_01182,2022-01-03,2022-01-12,First Class,CUST_0059,Customer 2488,Corporate,United States,New York,TX,56212,West,PROD_OFF_1100,Office Supplies,File Folder,File Folder - Model 637,195.0,2,0.05,25.29
1183,ORD_01183,2022-09-12,2022-09-22,Second Class,CUST_0294,Customer 9009,Home Office,United States,Chicago,NY,82120,South,PROD_OFF_8106,Office Supplies,Pen,Pen - Model 663,310.94,1,0.2,71.81
1184,ORD_01184,2022-06-17,2022-06-24,Second Class,CUST_0292,Customer 8598,Home Office,United States,Los Angeles,GA,72750,West,PROD_OFF_2543,Office Supplies,Label,Label - Model 647,1129.79,4,0.0,353.23
1185,ORD_01185,2023-03-19,2023-03-22,Standard,CUST_0281,Customer 7151,Home Office,United States,Phoenix,TX,28101,Central,PROD_TEC_5523,Technology,Printer,Printer - Model 272,1298.99,3,0.1,467.47
1186,ORD_01186,2024-09-03,2024-09-07,First Class,CUST_0001,Customer 1884,Consumer,United States,New York,MI,43025,West,PROD_OFF_9792,Office Supplies,Binder,Binder - Model 190,601.13,2,0.05,84.51
1187,ORD_01187,2023-07-23,2023-07-29,First Class,CUST_0250,Customer 5567,Home Office,United States,Philadelphia,FL,11337,West,PROD_OFF_2797,Office Supplies,File Folder,File Folder - Model 789,194.86,1,0.1,53.23
1188,ORD_01188,2022-09-17,2022-09-19,Same Day,CUST_0066,Customer 1591,Home Office,United States,Chicago,FL,26671,East,PROD_FUR_3445,Furniture,Sofa,Sofa - Model 812,812.56,2,0.05,256.02
1189,ORD_01189,2022-07-31,2022-08-05,Standard,CUST_0191,Customer 4177,Consumer,United States,Chicago,TX,87970,East,PROD_FUR_1770,Furniture,Bookcase,Bookcase - Model 336,509.95,4,0.05,51.44
1190,ORD_01190,2024-06-20,2024-06-29,Standard,CUST_0236,Customer 6830,Corporate,United States,Houston,NC,99474,East,PROD_OFF_4674,Office Supplies,File Folder,File Folder - Model 932,772.55,2,0.0,228.31
1191,ORD_01191,2022-06-01,2022-06-10,Second Class,CUST_0153,Customer 7195,Home Office,United States,New York,NY,91276,West,PROD_OFF_9698,Office Supplies,Label,Label - Model 496,136.95,2,0.0,24.53
1192,ORD_01192,2024-03-13,2024-03-17,Same Day,CUST_0078,Customer 2329,Consumer,United States,Houston,CA,70359,Central,PROD_FUR_9209,Furniture,Chair,Chair - Model 871,151.82,1,0.2,55.48
1193,ORD_01193,2022-03-25,2022-04-02,Standard,CUST_0120,Customer 7455,Consumer,United States,Houston,CA,66555,Central,PROD_FUR_1990,Furniture,Bookcase,Bookcase - Model 500,795.95,3,0.1,151.35
1194,ORD_01194,2023-02-07,2023-02-13,First Class,CUST_0310,Customer 4089,Home Office,United States,Houston,FL,27654,Central,PROD_FUR_5952,Furniture,Chair,Chair - Model 544,827.45,5,0.15,129.85
1195,ORD_01195,2022-08-29,2022-09-01,Standard,CUST_0152,Customer 3406,Corporate,United States,Philadelphia,FL,77461,Central,PROD_OFF_6628,Office Supplies,Notebook,Notebook - Model 970,1578.42,5,0.1,476.76
1196,ORD_01196,2024-11-17,2024-11-19,Standard,CUST_0274,Customer 9077,Home Office,United States,Philadelphia,NC,88746,East,PROD_OFF_7677,Office Supplies,File Folder,File Folder - Model 684,582.01,2,0.1,216.64
1197,ORD_01197,2024-02-18,2024-02-24,Standard,CUST_0113,Customer 4293,Home Office,United States,Chicago,IL,79681,West,PROD_TEC_5615,Technology,Scanner,Scanner - Model 341,1851.79,4,0.05,679.03
1198,ORD_01198,2023-04-06,2023-04-11,Second Class,CUST_0134,Customer 4314,Consumer,United States,Chicago,FL,71198,East,PROD_TEC_6993,Technology,Scanner,Scanner - Model 897,1273.8,5,0.0,270.25
1199,ORD_01199,2024-03-10,2024-03-16,Same Day,CUST_0256,Customer 6420,Corporate,United States,Chicago,OH,61514,South,PROD_OFF_6496,Office Supplies,Label,Label - Model 495,354.62,2,0.05,81.91
1200,ORD_01200,2024-10-26,2024-11-03,Standard,CUST_0493,Customer 2041,Corporate,United States,Phoenix,FL,53521,South,PROD_TEC_3901,Technology,Laptop,Laptop - Model 958,449.76,3,0.0,117.23
1201,ORD_01201,2023-09-20,2023-09-30,First Class,CUST_0045,Customer 6598,Consumer,United States,New York,OH,69401,West,PROD_FUR_7247,Furniture,Bookcase,Bookcase - Model 990,537.28,4,0.15,83.02
1202,ORD_01202,2023-07-20,2023-07-24,Second Class,CUST_0123,Customer 7028,Home Office,United States,Philadelphia,NC,81363,East,PROD_FUR_7304,Furniture,Desk,Desk - Model 697,420.51,1,0.1,48.69
1203,ORD_01203,2023-02-05,2023-02-10,Same Day,CUST_0406,Customer 3579,Corporate,United States,Los Angeles,CA,23664,South,PROD_FUR_4497,Furniture,Bookcase,Bookcase - Model 797,197.09,1,0.15,32.72
1204,ORD_01204,2022-02-07,2022-02-09,Second Class,CUST_0274,Customer 2998,Corporate,United States,Chicago,MI,30502,South,PROD_TEC_2970,Technology,Desktop,Desktop - Model 314,152.4,1,0.2,35.66
1205,ORD_01205,2024-01-13,2024-01-19,First Class,CUST_0379,Customer 3887,Corporate,United States,Philadelphia,MI,98697,Central,PROD_FUR_9160,Furniture,Bookcase,Bookcase - Model 125,61.84,1,0.05,18.11
1206,ORD_01206,2024-12-19,2024-12-27,Same Day,CUST_0408,Customer 6594,Home Office,United States,Los Angeles,TX,35556,West,PROD_FUR_8421,Furniture,Cabinet,Cabinet - Model 579,497.89,2,0.15,151.65
1207,ORD_01207,2022-01-07,2022-01-10,Standard,CUST_0143,Customer 2014,Home Office,United States,New York,NY,13318,South,PROD_TEC_9798,Technology,Phone,Phone - Model 255,19.84,1,0.1,3.92
1208,ORD_01208,2024-09-17,2024-09-21,Standard,CUST_0374,Customer 3097,Consumer,United States,Los Angeles,PA,62166,West,PROD_FUR_4192,Furniture,Cabinet,Cabinet - Model 641,174.77,1,0.2,33.26
1209,ORD_01209,2022-06-27,2022-07-06,First Class,CUST_0085,Customer 1574,Consumer,United States,Philadelphia,CA,13511,West,PROD_FUR_6666,Furniture,Table,Table - Model 715,858.0,3,0.2,285.43
1210,ORD_01210,2023-01-17,2023-01-26,Same Day,CUST_0402,Customer 5032,Corporate,United States,Los Angeles,TX,90733,South,PROD_OFF_4493,Office Supplies,Binder,Binder - Model 294,157.12,2,0.05,45.88
1211,ORD_01211,2024-12-05,2024-12-09,Standard,CUST_0001,Customer 5707,Corporate,United States,Houston,GA,62048,West,PROD_FUR_3116,Furniture,Desk,Desk - Model 193,434.76,2,0.0,109.64
1212,ORD_01212,2022-04-11,2022-04-21,First Class,CUST_0500,Customer 8522,Consumer,United States,Houston,MI,15056,West,PROD_FUR_9156,Furniture,Table,Table - Model 201,365.37,1,0.05,127.49
1213,ORD_01213,2022-01-29,2022-02-07,Same Day,CUST_0064,Customer 3555,Corporate,United States,Philadelphia,CA,92610,South,PROD_OFF_4641,Office Supplies,File Folder,File Folder - Model 545,1625.01,5,0.05,506.72
1214,ORD_01214,2023-06-21,2023-07-01,First Class,CUST_0441,Customer 5231,Corporate,United States,Los Angeles,GA,31153,West,PROD_FUR_5303,Furniture,Cabinet,Cabinet - Model 829,154.13,2,0.05,60.83
1215,ORD_01215,2024-11-07,2024-11-09,Same Day,CUST_0325,Customer 2738,Home Office,United States,Los Angeles,PA,90993,South,PROD_TEC_3527,Technology,Tablet,Tablet - Model 445,175.56,2,0.1,38.89
1216,ORD_01216,2023-03-09,2023-03-16,Same Day,CUST_0336,Customer 1807,Corporate,United States,Chicago,FL,23702,Central,PROD_TEC_2879,Technology,Laptop,Laptop - Model 947,157.92,5,0.15,48.18
1217,ORD_01217,2023-04-29,2023-05-01,Same Day,CUST_0249,Customer 6165,Consumer,United States,Los Angeles,MI,62598,South,PROD_TEC_6307,Technology,Scanner,Scanner - Model 776,33.28,2,0.0,5.52
1218,ORD_01218,2022-04-28,2022-05-08,Same Day,CUST_0402,Customer 5699,Home Office,United States,New York,OH,57386,West,PROD_OFF_8758,Office Supplies,Label,Label - Model 426,537.83,3,0.1,171.65
1219,ORD_01219,2023-05-30,2023-06-02,Second Class,CUST_0410,Customer 3855,Home Office,United States,New York,CA,84655,South,PROD_TEC_5385,Technology,Phone,Phone - Model 786,43.17,1,0.1,8.59
1220,ORD_01220,2022-07-07,2022-07-15,Standard,CUST_0304,Customer 4465,Home Office,United States,Chicago,IL,32115,Central,PROD_OFF_6861,Office Supplies,Stapler,Stapler - Model 545,78.99,2,0.0,27.12
1221,ORD_01221,2022-11-21,2022-11-23,Same Day,CUST_0037,Customer 9128,Consumer,United States,Houston,TX,79727,East,PROD_TEC_2200,Technology,Tablet,Tablet - Model 680,493.12,2,0.15,183.33
1222,ORD_01222,2024-07-18,2024-07-26,First Class,CUST_0019,Customer 9572,Corporate,United States,Los Angeles,FL,67389,East,PROD_TEC_9037,Technology,Phone,Phone - Model 767,394.72,4,0.2,156.12
1223,ORD_01223,2024-03-08,2024-03-10,Second Class,CUST_0236,Customer 6556,Home Office,United States,Los Angeles,NC,25111,Central,PROD_OFF_7887,Office Supplies,File Folder,File Folder - Model 717,359.79,3,0.05,137.52
1224,ORD_01224,2022-07-07,2022-07-15,Second Class,CUST_0169,Customer 6058,Consumer,United States,New York,NY,55757,South,PROD_TEC_3042,Technology,Desktop,Desktop - Model 597,64.77,2,0.0,17.86
1225,ORD_01225,2024-02-14,2024-02-20,Second Class,CUST_0145,Customer 8472,Corporate,United States,Chicago,GA,81402,East,PROD_OFF_1019,Office Supplies,Pen,Pen - Model 781,345.96,2,0.2,82.78
1226,ORD_01226,2024-06-10,2024-06-19,Standard,CUST_0206,Customer 5878,Home Office,United States,Chicago,GA,53335,Central,PROD_FUR_7877,Furniture,Chair,Chair - Model 133,358.15,2,0.1,81.65
1227,ORD_01227,2022-02-17,2022-02-25,Same Day,CUST_0126,Customer 6783,Corporate,United States,Houston,FL,20364,Central,PROD_TEC_7326,Technology,Laptop,Laptop - Model 212,688.49,3,0.2,107.36
1228,ORD_01228,2024-01-04,2024-01-08,Second Class,CUST_0292,Customer 7228,Consumer,United States,New York,IL,31169,West,PROD_TEC_7077,Technology,Scanner,Scanner - Model 641,1191.58,5,0.0,183.23
1229,ORD_01229,2022-11-26,2022-12-05,Second Class,CUST_0212,Customer 4381,Corporate,United States,Phoenix,PA,61573,West,PROD_TEC_5751,Technology,Tablet,Tablet - Model 457,1256.7,5,0.2,442.55
1230,ORD_01230,2023-07-31,2023-08-08,Second Class,CUST_0337,Customer 8120,Consumer,United States,Phoenix,PA,25900,South,PROD_FUR_4627,Furniture,Bookcase,Bookcase - Model 505,1072.28,3,0.0,361.91
1231,ORD_01231,2023-05-16,2023-05-21,First Class,CUST_0427,Customer 5234,Corporate,United States,Los Angeles,NC,39429,Central,PROD_FUR_5417,Furniture,Desk,Desk - Model 148,445.63,4,0.2,146.04
1232,ORD_01232,2023-11-04,2023-11-14,First Class,CUST_0216,Customer 3102,Home Office,United States,New York,GA,11045,West,PROD_OFF_9735,Office Supplies,Label,Label - Model 878,1329.71,5,0.1,172.77
1233,ORD_01233,2024-07-01,2024-07-05,Same Day,CUST_0032,Customer 3839,Consumer,United States,Chicago,GA,54129,East,PROD_FUR_5937,Furniture,Bookcase,Bookcase - Model 583,811.78,5,0.1,234.68
1234,ORD_01234,2022-09-28,2022-10-02,First Class,CUST_0020,Customer 5004,Consumer,United States,Phoenix,NY,17157,South,PROD_FUR_8091,Furniture,Table,Table - Model 942,590.81,3,0.0,85.38
1235,ORD_01235,2022-02-26,2022-03-02,Same Day,CUST_0460,Customer 6828,Consumer,United States,Los Angeles,TX,53354,East,PROD_TEC_8560,Technology,Scanner,Scanner - Model 696,1162.76,3,0.1,300.72
1236,ORD_01236,2023-11-22,2023-12-01,First Class,CUST_0494,Customer 1037,Home Office,United States,Chicago,OH,52894,East,PROD_OFF_4578,Office Supplies,File Folder,File Folder - Model 506,124.14,1,0.1,32.99
1237,ORD_01237,2024-03-05,2024-03-10,First Class,CUST_0044,Customer 2187,Consumer,United States,New York,MI,42592,South,PROD_TEC_5859,Technology,Desktop,Desktop - Model 299,175.68,2,0.15,25.87
1238,ORD_01238,2023-09-27,2023-10-06,Same Day,CUST_0150,Customer 4000,Corporate,United States,Phoenix,OH,98447,West,PROD_OFF_1306,Office Supplies,Pen,Pen - Model 920,315.37,3,0.15,99.11
1239,ORD_01239,2024-03-22,2024-04-01,Standard,CUST_0426,Customer 1459,Consumer,United States,Los Angeles,MI,95697,South,PROD_OFF_3307,Office Supplies,Label,Label - Model 191,1834.19,5,0.15,597.91
1240,ORD_01240,2024-09-24,2024-10-03,Second Class,CUST_0456,Customer 5686,Consumer,United States,New York,GA,31413,South,PROD_TEC_5949,Technology,Laptop,Laptop - Model 265,844.64,2,0.0,123.78
1241,ORD_01241,2023-07-29,2023-08-06,First Class,CUST_0201,Customer 6543,Consumer,United States,New York,GA,27864,South,PROD_OFF_4259,Office Supplies,Notebook,Notebook - Model 116,143.27,2,0.05,41.13
1242,ORD_01242,2022-10-03,2022-10-10,Standard,CUST_0206,Customer 2766,Consumer,United States,Philadelphia,FL,66069,East,PROD_TEC_4595,Technology,Laptop,Laptop - Model 902,228.28,2,0.15,53.03
1243,ORD_01243,2024-07-23,2024-07-30,Second Class,CUST_0478,Customer 1175,Corporate,United States,Los Angeles,OH,17346,West,PROD_FUR_6691,Furniture,Table,Table - Model 180,396.21,3,0.0,60.25
1244,ORD_01244,2022-12-21,2022-12-26,Standard,CUST_0377,Customer 5232,Corporate,United States,Phoenix,TX,12147,West,PROD_TEC_5437,Technology,Desktop,Desktop - Model 193,52.59,2,0.2,9.93
1245,ORD_01245,2024-07-19,2024-07-23,Second Class,CUST_0491,Customer 3677,Home Office,United States,Philadelphia,TX,81626,South,PROD_TEC_1958,Technology,Tablet,Tablet - Model 573,1390.66,4,0.15,521.34
1246,ORD_01246,2022-07-28,2022-08-06,First Class,CUST_0329,Customer 9113,Corporate,United States,Phoenix,PA,67764,Central,PROD_TEC_3996,Technology,Printer,Printer - Model 257,93.21,3,0.1,27.21
1247,ORD_01247,2024-08-18,2024-08-22,Second Class,CUST_0174,Customer 9286,Consumer,United States,Philadelphia,TX,43386,West,PROD_FUR_1657,Furniture,Table,Table - Model 619,1769.18,5,0.1,381.41
1248,ORD_01248,2022-10-29,2022-11-03,Standard,CUST_0249,Customer 5081,Home Office,United States,Phoenix,FL,70016,Central,PROD_OFF_4052,Office Supplies,Pen,Pen - Model 625,73.7,1,0.0,29.02
1249,ORD_01249,2022-03-27,2022-04-01,Same Day,CUST_0357,Customer 6679,Home Office,United States,Chicago,MI,14725,Central,PROD_OFF_1819,Office Supplies,File Folder,File Folder - Model 917,232.66,1,0.0,83.5
1250,ORD_01250,2023-04-07,2023-04-11,First Class,CUST_0181,Customer 2696,Home Office,United States,Los Angeles,NC,28625,South,PROD_OFF_3919,Office Supplies,Binder,Binder - Model 604,829.93,5,0.0,205.99
1251,ORD_01251,2024-03-05,2024-03-11,Same Day,CUST_0128,Customer 4609,Home Office,United States,Philadelphia,GA,52008,West,PROD_TEC_6909,Technology,Laptop,Laptop - Model 801,249.99,3,0.0,53.17
1252,ORD_01252,2023-06-18,2023-06-26,Same Day,CUST_0436,Customer 4151,Consumer,United States,Phoenix,NY,88541,West,PROD_TEC_5823,Technology,Tablet,Tablet - Model 694,680.94,3,0.0,130.35
1253,ORD_01253,2023-11-09,2023-11-11,Second Class,CUST_0139,Customer 8612,Consumer,United States,Los Angeles,TX,99374,East,PROD_FUR_7185,Furniture,Table,Table - Model 558,1726.67,5,0.0,489.72
1254,ORD_01254,2024-10-14,2024-10-20,Same Day,CUST_0320,Customer 3976,Corporate,United States,Houston,OH,51799,West,PROD_TEC_6186,Technology,Printer,Printer - Model 913,472.17,4,0.05,111.29
1255,ORD_01255,2022-12-16,2022-12-20,First Class,CUST_0467,Customer 6876,Home Office,United States,New York,TX,95736,East,PROD_FUR_7543,Furniture,Chair,Chair - Model 477,786.43,3,0.05,269.63
1256,ORD_01256,2022-11-19,2022-11-23,Same Day,CUST_0304,Customer 5683,Consumer,United States,Los Angeles,CA,67133,South,PROD_FUR_1688,Furniture,Desk,Desk - Model 350,539.63,2,0.1,176.58
1257,ORD_01257,2024-08-06,2024-08-10,Standard,CUST_0331,Customer 7694,Consumer,United States,Philadelphia,NC,97663,South,PROD_OFF_1700,Office Supplies,Notebook,Notebook - Model 664,701.0,4,0.1,209.58
1258,ORD_01258,2023-11-27,2023-11-30,First Class,CUST_0100,Customer 4354,Home Office,United States,Philadelphia,CA,30582,West,PROD_OFF_1662,Office Supplies,File Folder,File Folder - Model 165,114.86,1,0.2,40.83
1259,ORD_01259,2022-06-21,2022-06-25,First Class,CUST_0436,Customer 3487,Consumer,United States,Houston,TX,81229,East,PROD_FUR_5850,Furniture,Sofa,Sofa - Model 527,1673.73,5,0.0,524.49
1260,ORD_01260,2024-10-19,2024-10-27,Second Class,CUST_0153,Customer 1138,Consumer,United States,Los Angeles,NC,98305,East,PROD_OFF_5294,Office Supplies,Binder,Binder - Model 100,1161.29,5,0.15,223.89
1261,ORD_01261,2022-03-29,2022-04-06,Second Class,CUST_0091,Customer 9232,Corporate,United States,Houston,GA,50736,Central,PROD_TEC_9532,Technology,Tablet,Tablet - Model 893,995.04,3,0.15,289.9
1262,ORD_01262,2022-09-01,2022-09-09,First Class,CUST_0371,Customer 3118,Consumer,United States,New York,PA,50060,West,PROD_TEC_3308,Technology,Printer,Printer - Model 806,1543.73,4,0.05,189.16
1263,ORD_01263,2022-05-11,2022-05-13,Standard,CUST_0146,Customer 3672,Home Office,United States,New York,PA,71742,West,PROD_TEC_8956,Technology,Tablet,Tablet - Model 983,1837.39,5,0.2,609.55
1264,ORD_01264,2024-07-03,2024-07-07,Standard,CUST_0423,Customer 7656,Home Office,United States,Philadelphia,NC,82030,South,PROD_OFF_9631,Office Supplies,Label,Label - Model 120,263.46,1,0.2,81.54
1265,ORD_01265,2022-04-27,2022-05-02,First Class,CUST_0449,Customer 8077,Corporate,United States,Phoenix,OH,54126,East,PROD_OFF_3754,Office Supplies,Label,Label - Model 298,36.51,1,0.1,13.91
1266,ORD_01266,2024-03-22,2024-03-27,Standard,CUST_0447,Customer 2578,Consumer,United States,Chicago,IL,82502,East,PROD_FUR_5426,Furniture,Desk,Desk - Model 805,844.14,2,0.05,223.66
1267,ORD_01267,2022-11-28,2022-12-06,Same Day,CUST_0432,Customer 3800,Home Office,United States,Los Angeles,NC,39771,East,PROD_TEC_7522,Technology,Phone,Phone - Model 281,1670.95,5,0.05,579.47
1268,ORD_01268,2023-02-28,2023-03-10,Same Day,CUST_0313,Customer 7313,Home Office,United States,Los Angeles,FL,62120,West,PROD_FUR_2364,Furniture,Cabinet,Cabinet - Model 565,873.75,5,0.0,318.9
1269,ORD_01269,2022-08-03,2022-08-08,First Class,CUST_0223,Customer 5992,Consumer,United States,New York,NY,98214,East,PROD_TEC_9287,Technology,Desktop,Desktop - Model 653,206.25,2,0.05,64.98
